"payment_id","city","country","film_category","film_rating","payment_amount"
19830,"Oulu","Finland","New","PG-13","3.99"
19831,"Oulu","Finland","Games","PG-13","4.99"
19832,"Oulu","Finland","Action","R","4.99"
19833,"Hiroshima","Japan","Classics","PG-13","2.99"
19834,"Hiroshima","Japan","Drama","NC-17","6.99"
19835,"Hiroshima","Japan","Children","R","5.99"
19836,"Hiroshima","Japan","Documentary","R","0.99"
19837,"Hiroshima","Japan","Sci-Fi","PG-13","4.99"
19838,"Hiroshima","Japan","Drama","PG","0.99"
19839,"Hiroshima","Japan","Family","G","3.99"
19840,"Hiroshima","Japan","Classics","R","4.99"
19841,"Hiroshima","Japan","Music","NC-17","6.99"
19842,"Parbhani","India","Foreign","PG-13","4.99"
19843,"Parbhani","India","Games","NC-17","2.99"
19844,"Parbhani","India","Animation","NC-17","5.99"
19845,"Parbhani","India","Horror","PG-13","3.99"
19846,"Parbhani","India","Foreign","G","0.99"
19847,"Parbhani","India","Documentary","G","6.99"
19848,"Parbhani","India","Children","R","5.99"
19849,"Parbhani","India","Children","PG-13","7.99"
19850,"Parbhani","India","Drama","PG-13","9.99"
19851,"Parbhani","India","Foreign","PG","2.99"
19852,"Parbhani","India","Sports","G","5.99"
19853,"Kaliningrad","Russian Federation","Documentary","PG","0.99"
19854,"Kaliningrad","Russian Federation","Classics","R","5.99"
19855,"Kaliningrad","Russian Federation","Drama","NC-17","2.99"
19856,"Kaliningrad","Russian Federation","Documentary","NC-17","10.99"
19857,"Kaliningrad","Russian Federation","Horror","PG","1.99"
19858,"Tiefa","China","Travel","PG-13","0.99"
19859,"Tiefa","China","Action","R","7.99"
19860,"Tiefa","China","Travel","PG-13","4.99"
19861,"Tiefa","China","Children","NC-17","2.99"
19862,"Tiefa","China","Animation","PG-13","2.99"
19863,"Tiefa","China","Animation","PG-13","4.99"
19864,"Tiefa","China","Children","R","3.99"
19865,"Tiefa","China","Family","PG-13","2.99"
19866,"Tiefa","China","Sports","PG-13","5.99"
19867,"Tiefa","China","Classics","G","0.99"
19868,"Tiefa","China","Sports","PG-13","6.99"
19869,"Sanaa","Yemen","Sci-Fi","PG","4.99"
19870,"Sanaa","Yemen","Classics","PG-13","2.99"
19871,"Sanaa","Yemen","Action","PG-13","2.99"
19872,"Sanaa","Yemen","Classics","NC-17","0.99"
19873,"Sanaa","Yemen","New","PG-13","0.99"
19874,"Sanaa","Yemen","Documentary","PG","2.99"
19875,"Sanaa","Yemen","Drama","PG","5.99"
19876,"Sanaa","Yemen","Sci-Fi","PG","4.99"
19877,"Sanaa","Yemen","Action","G","3.99"
19878,"Callao","Peru","Foreign","PG","0.99"
19879,"Callao","Peru","Foreign","PG-13","4.99"
19880,"Callao","Peru","Sci-Fi","NC-17","5.99"
19881,"Callao","Peru","Classics","PG","3.99"
19882,"Callao","Peru","Action","PG","0.99"
19883,"Callao","Peru","Family","PG","4.99"
19884,"Callao","Peru","Children","PG-13","4.99"
19885,"Arlington","United States","Sports","G","4.99"
19886,"Arlington","United States","Sci-Fi","G","4.99"
19887,"Arlington","United States","Sports","PG-13","2.99"
19888,"Arlington","United States","Drama","NC-17","5.99"
19889,"Arlington","United States","Action","PG","3.99"
19890,"Arlington","United States","Foreign","NC-17","3.99"
19891,"Arlington","United States","Drama","PG-13","0.99"
19892,"Arlington","United States","Action","G","4.99"
19893,"Arlington","United States","Sci-Fi","NC-17","2.99"
19894,"Arlington","United States","Foreign","PG-13","6.99"
19895,"Sungai Petani","Malaysia","Comedy","PG","5.99"
19896,"Sungai Petani","Malaysia","Travel","PG-13","4.99"
19897,"Sungai Petani","Malaysia","Sports","G","0.99"
19898,"Sungai Petani","Malaysia","Comedy","G","6.99"
19899,"Sungai Petani","Malaysia","Comedy","PG","0.99"
19900,"Sungai Petani","Malaysia","Children","G","7.99"
19901,"Sungai Petani","Malaysia","Animation","PG","2.99"
19902,"Sungai Petani","Malaysia","Family","G","4.99"
19903,"Sungai Petani","Malaysia","Foreign","NC-17","5.99"
19904,"Sungai Petani","Malaysia","Sci-Fi","R","0.99"
19905,"Sungai Petani","Malaysia","Documentary","R","4.99"
19906,"Sungai Petani","Malaysia","Action","PG","2.99"
19907,"Sungai Petani","Malaysia","Travel","G","7.99"
19908,"Angra dos Reis","Brazil","New","PG-13","0.99"
19909,"Angra dos Reis","Brazil","Comedy","PG","2.99"
19910,"Angra dos Reis","Brazil","Children","R","7.99"
19911,"Angra dos Reis","Brazil","Animation","NC-17","4.99"
19912,"Angra dos Reis","Brazil","Sports","PG-13","6.99"
19913,"Angra dos Reis","Brazil","Horror","PG","0.99"
19914,"Angra dos Reis","Brazil","Animation","PG","4.99"
19915,"Kansas City","United States","Horror","PG-13","2.99"
19916,"Kansas City","United States","Family","G","0.99"
19917,"Kansas City","United States","Documentary","PG-13","4.99"
19918,"Kansas City","United States","Comedy","R","2.99"
19919,"Kansas City","United States","Music","NC-17","4.99"
19920,"Kansas City","United States","Animation","PG","3.99"
19921,"Kansas City","United States","Documentary","G","6.99"
19922,"Kansas City","United States","Animation","NC-17","6.99"
19923,"Kansas City","United States","Comedy","PG-13","2.99"
19924,"Kansas City","United States","New","PG","2.99"
19925,"Kansas City","United States","Animation","PG","4.99"
19926,"Kansas City","United States","Drama","NC-17","4.99"
19927,"Kansas City","United States","Children","PG-13","2.99"
19928,"Brescia","Italy","Children","NC-17","2.99"
19929,"Brescia","Italy","Children","PG","0.99"
19930,"Brescia","Italy","Children","PG-13","2.99"
19931,"Brescia","Italy","New","PG","6.99"
19932,"Brescia","Italy","Documentary","PG","5.99"
19933,"Brescia","Italy","Action","G","0.99"
19934,"Brescia","Italy","Animation","NC-17","4.99"
19935,"Brescia","Italy","Sports","PG","5.99"
19936,"Brescia","Italy","Documentary","PG-13","4.99"
19937,"Ibirit","Brazil","Action","PG-13","2.99"
19938,"Ibirit","Brazil","Comedy","PG-13","4.99"
19939,"Ibirit","Brazil","Foreign","PG-13","7.99"
19940,"Ibirit","Brazil","Horror","NC-17","4.99"
19941,"Ibirit","Brazil","Horror","R","5.99"
19942,"Kursk","Russian Federation","Classics","PG-13","4.99"
19943,"Kursk","Russian Federation","Music","R","2.99"
19944,"Kursk","Russian Federation","Music","PG-13","0.99"
19945,"Kursk","Russian Federation","Comedy","G","1.99"
19946,"Kursk","Russian Federation","Family","PG","4.99"
19947,"Kursk","Russian Federation","Children","PG-13","9.99"
19948,"Kursk","Russian Federation","Drama","G","8.99"
19949,"Tabuk","Saudi Arabia","Sports","NC-17","2.99"
19950,"Tabuk","Saudi Arabia","Classics","NC-17","0.99"
19951,"Tabuk","Saudi Arabia","Action","PG-13","5.99"
19952,"Tabuk","Saudi Arabia","Documentary","PG","2.99"
19953,"Tabuk","Saudi Arabia","Action","G","0.99"
19954,"Tabuk","Saudi Arabia","Travel","R","2.99"
19955,"Tabuk","Saudi Arabia","Horror","PG-13","3.99"
19956,"Tabuk","Saudi Arabia","Music","PG","4.99"
19957,"Tabuk","Saudi Arabia","Documentary","PG-13","6.99"
19958,"Ezhou","China","New","G","5.99"
19959,"Ezhou","China","Animation","PG-13","7.99"
19960,"Ezhou","China","Sports","NC-17","2.99"
19961,"Ezhou","China","Children","NC-17","2.99"
19962,"Ezhou","China","Comedy","PG","2.99"
19963,"Ezhou","China","Drama","G","4.99"
19964,"Ezhou","China","Action","PG-13","2.99"
19965,"Ezhou","China","Music","R","0.99"
19966,"Ezhou","China","Animation","G","6.99"
19967,"Sorocaba","Brazil","Classics","PG-13","3.99"
19968,"Sorocaba","Brazil","New","NC-17","0.99"
19969,"Sorocaba","Brazil","Children","NC-17","3.99"
19970,"Sorocaba","Brazil","Comedy","PG-13","2.99"
19971,"Sorocaba","Brazil","Animation","PG","3.99"
19972,"Sorocaba","Brazil","Family","NC-17","4.99"
19973,"Sorocaba","Brazil","Sports","R","4.99"
19974,"Sorocaba","Brazil","Animation","PG-13","4.99"
19975,"Sorocaba","Brazil","Sports","R","4.99"
19976,"Sorocaba","Brazil","Sports","NC-17","5.99"
19977,"Sorocaba","Brazil","Comedy","PG-13","3.99"
19978,"Bat Yam","Israel","Foreign","G","0.99"
19979,"Bat Yam","Israel","New","PG-13","2.99"
19980,"Bat Yam","Israel","Action","PG","2.99"
19981,"Bat Yam","Israel","Family","PG-13","2.99"
19982,"Bat Yam","Israel","Sports","R","6.99"
19983,"Miraj","India","Sports","R","7.99"
19984,"Miraj","India","Sci-Fi","PG","0.99"
19985,"Miraj","India","Action","PG","0.99"
19986,"Miraj","India","Family","PG-13","2.99"
19987,"Miraj","India","Sports","PG","5.99"
19988,"Miraj","India","Sports","PG-13","2.99"
19989,"Miraj","India","Foreign","PG","2.99"
19990,"Trshavn","Faroe Islands","Drama","NC-17","2.99"
19991,"Trshavn","Faroe Islands","Comedy","G","2.99"
19992,"Trshavn","Faroe Islands","Music","R","7.99"
19993,"Trshavn","Faroe Islands","Family","R","2.99"
19994,"Trshavn","Faroe Islands","Drama","NC-17","4.99"
19995,"Trshavn","Faroe Islands","Comedy","NC-17","5.99"
19996,"Trshavn","Faroe Islands","Games","NC-17","0.99"
19997,"Trshavn","Faroe Islands","Animation","PG","2.99"
19998,"Trshavn","Faroe Islands","Animation","NC-17","4.99"
19999,"Trshavn","Faroe Islands","Sports","G","2.99"
20000,"Trshavn","Faroe Islands","New","R","4.99"
20001,"Bydgoszcz","Poland","Action","G","2.99"
20002,"San Felipe del Progreso","Mexico","Foreign","G","0.99"
20003,"San Felipe del Progreso","Mexico","Children","R","0.99"
20004,"San Felipe del Progreso","Mexico","Action","G","6.99"
20005,"San Felipe del Progreso","Mexico","Music","NC-17","2.99"
20006,"San Felipe del Progreso","Mexico","Action","G","4.99"
20007,"San Felipe del Progreso","Mexico","Sports","PG","8.99"
20008,"San Felipe del Progreso","Mexico","Drama","G","3.99"
20009,"San Felipe del Progreso","Mexico","Classics","R","4.99"
20010,"San Felipe del Progreso","Mexico","Horror","PG","5.99"
20011,"Tafuna","American Samoa","Music","NC-17","0.99"
20012,"Tafuna","American Samoa","Sports","R","2.99"
20013,"Tafuna","American Samoa","Drama","PG","0.99"
20014,"Tafuna","American Samoa","Sports","NC-17","2.99"
20015,"Birgunj","Nepal","Foreign","R","2.99"
20016,"Birgunj","Nepal","Sports","R","6.99"
20017,"Birgunj","Nepal","Family","R","7.99"
20018,"Birgunj","Nepal","Drama","R","4.99"
20019,"Birgunj","Nepal","Games","R","6.99"
20020,"Birgunj","Nepal","Comedy","PG","6.99"
20021,"Birgunj","Nepal","Travel","PG-13","5.99"
20022,"Baha Blanca","Argentina","Action","PG-13","4.99"
20023,"Baha Blanca","Argentina","Action","G","0.99"
20024,"Baha Blanca","Argentina","Children","PG","4.99"
20025,"Baha Blanca","Argentina","Action","PG-13","9.99"
20026,"Baha Blanca","Argentina","Foreign","NC-17","4.99"
20027,"Baha Blanca","Argentina","Animation","R","0.99"
20028,"Baha Blanca","Argentina","New","NC-17","8.99"
20029,"Cuautla","Mexico","Action","PG-13","0.99"
20030,"Cuautla","Mexico","Sci-Fi","G","3.99"
20031,"Cuautla","Mexico","Action","NC-17","0.99"
20032,"Cuautla","Mexico","Foreign","R","4.99"
20033,"Cuautla","Mexico","Horror","PG-13","2.99"
20034,"Cuautla","Mexico","Action","G","5.99"
20035,"Cuautla","Mexico","Action","R","2.99"
20036,"Cuautla","Mexico","Children","G","3.99"
20037,"Cuautla","Mexico","Travel","G","4.99"
20038,"Cuautla","Mexico","Music","PG-13","0.99"
20039,"Yuzhou","China","Comedy","NC-17","2.99"
20040,"Yuzhou","China","Games","R","6.99"
20041,"Yuzhou","China","Sci-Fi","PG-13","2.99"
20042,"Yuzhou","China","Foreign","PG","0.99"
20043,"Yuzhou","China","Comedy","R","2.99"
20044,"Yuzhou","China","Horror","G","8.99"
20045,"Yuzhou","China","Games","NC-17","7.99"
20046,"Yuzhou","China","Documentary","R","4.99"
20047,"Braslia","Brazil","Sports","PG","4.99"
20048,"Braslia","Brazil","Classics","PG","0.99"
20049,"Braslia","Brazil","Sports","PG-13","4.99"
20050,"Braslia","Brazil","Sci-Fi","R","3.99"
20051,"Braslia","Brazil","Games","G","4.99"
20052,"Braslia","Brazil","New","G","3.99"
20053,"Braslia","Brazil","Foreign","R","5.99"
20054,"Braslia","Brazil","Music","PG-13","0.99"
20055,"Kingstown","Saint Vincent and the Grenadines","Documentary","PG-13","0.99"
20056,"Kingstown","Saint Vincent and the Grenadines","Horror","PG","4.99"
20057,"Kingstown","Saint Vincent and the Grenadines","Children","PG-13","0.99"
20058,"Kingstown","Saint Vincent and the Grenadines","Music","R","2.99"
20059,"Kingstown","Saint Vincent and the Grenadines","Games","R","4.99"
20060,"Kingstown","Saint Vincent and the Grenadines","Action","NC-17","2.99"
20061,"Adana","Turkey","Action","NC-17","0.99"
20062,"Adana","Turkey","Music","NC-17","4.99"
20063,"Adana","Turkey","Action","R","6.99"
20064,"Adana","Turkey","Documentary","NC-17","0.99"
20065,"Adana","Turkey","Drama","NC-17","2.99"
20066,"Adana","Turkey","Sports","PG-13","4.99"
20067,"Adana","Turkey","Documentary","NC-17","0.99"
20068,"Adana","Turkey","Comedy","PG-13","4.99"
20069,"Adana","Turkey","Animation","PG","3.99"
20070,"Adana","Turkey","Comedy","PG-13","2.99"
20071,"Adana","Turkey","New","G","5.99"
20072,"Adana","Turkey","Comedy","NC-17","9.99"
20073,"Adana","Turkey","Children","NC-17","7.99"
20074,"Ciparay","Indonesia","Classics","PG","2.99"
20075,"Ciparay","Indonesia","Horror","R","4.99"
20076,"Ciparay","Indonesia","Travel","NC-17","0.99"
20077,"Ciparay","Indonesia","Action","PG-13","2.99"
20078,"Ciparay","Indonesia","Drama","PG-13","7.99"
20079,"Ciparay","Indonesia","Family","PG-13","3.99"
20080,"Ciparay","Indonesia","Music","PG","3.99"
20081,"Ciparay","Indonesia","Games","NC-17","3.99"
20082,"Ciparay","Indonesia","Music","R","2.99"
20083,"Ciparay","Indonesia","Comedy","PG","4.99"
20084,"Ciparay","Indonesia","Family","R","0.99"
20085,"Jamalpur","Bangladesh","Horror","PG","7.99"
20086,"Jamalpur","Bangladesh","Classics","PG-13","0.99"
20087,"Jamalpur","Bangladesh","Documentary","PG","2.99"
20088,"Jamalpur","Bangladesh","Comedy","NC-17","3.99"
20089,"Jamalpur","Bangladesh","Documentary","G","0.99"
20090,"Jamalpur","Bangladesh","Music","PG","6.99"
20091,"Jamalpur","Bangladesh","Classics","PG","8.99"
20092,"Jamalpur","Bangladesh","Horror","R","4.99"
20093,"Jamalpur","Bangladesh","Games","G","4.99"
20094,"Jamalpur","Bangladesh","Music","NC-17","2.99"
20095,"Aurora","United States","Documentary","R","3.99"
20096,"Aurora","United States","Sports","PG-13","2.99"
20097,"Aurora","United States","Documentary","R","2.99"
20098,"Aurora","United States","Music","NC-17","4.99"
20099,"Aurora","United States","Action","R","0.99"
20100,"Santa F","Argentina","Animation","NC-17","5.99"
20101,"Santa F","Argentina","Documentary","PG","2.99"
20102,"Santa F","Argentina","Music","NC-17","4.99"
20103,"Santa F","Argentina","Documentary","G","0.99"
20104,"Santa F","Argentina","Drama","R","7.99"
20105,"Santa F","Argentina","Action","G","1.99"
20106,"Santa F","Argentina","Games","PG-13","2.99"
20107,"Santa F","Argentina","Classics","G","3.99"
20108,"Santa F","Argentina","Sci-Fi","G","2.99"
20109,"Dhaka","Bangladesh","Drama","NC-17","0.99"
20110,"Dhaka","Bangladesh","Foreign","PG","0.99"
20111,"Dhaka","Bangladesh","Drama","NC-17","5.99"
20112,"Dhaka","Bangladesh","Classics","NC-17","2.99"
20113,"Dhaka","Bangladesh","Classics","R","4.99"
20114,"Dhaka","Bangladesh","Music","NC-17","2.99"
20115,"Dhaka","Bangladesh","Horror","R","4.99"
20116,"Dhaka","Bangladesh","New","NC-17","0.99"
20117,"Dhaka","Bangladesh","Games","PG-13","3.99"
20118,"Baku","Azerbaijan","Games","NC-17","4.99"
20119,"Baku","Azerbaijan","Games","PG","6.99"
20120,"Baku","Azerbaijan","Travel","R","0.99"
20121,"Baku","Azerbaijan","Music","PG-13","3.99"
20122,"Baku","Azerbaijan","Sci-Fi","G","4.99"
20123,"Baku","Azerbaijan","Horror","NC-17","4.99"
20124,"Baku","Azerbaijan","Sci-Fi","PG","2.99"
20125,"Baku","Azerbaijan","Foreign","R","2.99"
20126,"Baku","Azerbaijan","Comedy","NC-17","4.99"
20127,"Sumqayit","Azerbaijan","Foreign","R","4.99"
20128,"Sumqayit","Azerbaijan","New","NC-17","2.99"
20129,"Sumqayit","Azerbaijan","Horror","G","1.99"
20130,"Sumqayit","Azerbaijan","Children","NC-17","7.99"
20131,"Sumqayit","Azerbaijan","New","G","4.99"
20132,"Sumqayit","Azerbaijan","Drama","NC-17","4.99"
20133,"Sumqayit","Azerbaijan","Foreign","PG","2.99"
20134,"Sumqayit","Azerbaijan","Music","PG","0.99"
20135,"Sumqayit","Azerbaijan","Action","G","7.99"
20136,"Sumqayit","Azerbaijan","Action","NC-17","0.99"
20137,"Sumqayit","Azerbaijan","Horror","PG-13","4.99"
20138,"Sumqayit","Azerbaijan","Foreign","R","3.99"
20139,"Sousse","Tunisia","Music","R","4.99"
20140,"Sousse","Tunisia","Comedy","G","0.99"
20141,"Sousse","Tunisia","Horror","G","1.99"
20142,"Sousse","Tunisia","Drama","PG-13","2.99"
20143,"Sousse","Tunisia","Sci-Fi","PG","4.99"
20144,"Sousse","Tunisia","Children","NC-17","0.99"
20145,"Rampur","India","Action","PG-13","2.99"
20146,"Rampur","India","Sci-Fi","PG","8.99"
20147,"Rampur","India","Family","PG-13","0.99"
20148,"Rampur","India","Thriller","G","3.99"
20149,"Rampur","India","Animation","G","0.99"
20150,"Rampur","India","Drama","G","4.99"
20151,"Rampur","India","Drama","PG-13","2.99"
20152,"Rampur","India","Animation","PG-13","10.99"
20153,"Rampur","India","Sports","PG","2.99"
20154,"Onomichi","Japan","Animation","NC-17","0.99"
20155,"Onomichi","Japan","Horror","PG","0.99"
20156,"Onomichi","Japan","Travel","R","2.99"
20157,"Onomichi","Japan","Animation","PG-13","3.99"
20158,"Onomichi","Japan","Drama","G","6.99"
20159,"Onomichi","Japan","Drama","NC-17","6.99"
20160,"Onomichi","Japan","Comedy","G","4.99"
20161,"Onomichi","Japan","Family","PG","3.99"
20162,"Onomichi","Japan","Sci-Fi","PG-13","5.99"
20163,"Onomichi","Japan","Comedy","G","4.99"
20164,"Onomichi","Japan","Sports","PG-13","4.99"
20165,"Paarl","South Africa","Games","R","2.99"
20166,"Paarl","South Africa","Children","NC-17","0.99"
20167,"Paarl","South Africa","Foreign","PG-13","4.99"
20168,"Paarl","South Africa","Family","PG","4.99"
20169,"Paarl","South Africa","Sports","PG","5.99"
20170,"Paarl","South Africa","Sports","G","2.99"
20171,"Paarl","South Africa","Animation","NC-17","3.99"
20172,"Paarl","South Africa","Animation","PG-13","2.99"
20173,"Paarl","South Africa","Children","NC-17","0.99"
20174,"Paarl","South Africa","Foreign","G","6.99"
20175,"Xinxiang","China","Travel","NC-17","3.99"
20176,"Xinxiang","China","New","PG-13","4.99"
20177,"Xinxiang","China","Animation","PG-13","2.99"
20178,"Xinxiang","China","Family","NC-17","3.99"
20179,"Xinxiang","China","Horror","PG-13","5.99"
20180,"Xinxiang","China","Family","R","0.99"
20181,"Xinxiang","China","New","R","3.99"
20182,"Xinxiang","China","Sports","R","5.99"
20183,"Xinxiang","China","Animation","NC-17","0.99"
20184,"Xinxiang","China","Comedy","R","4.99"
20185,"Xinxiang","China","Sports","NC-17","3.99"
20186,"Hanoi","Vietnam","New","NC-17","2.99"
20187,"Hanoi","Vietnam","Comedy","R","8.99"
20188,"Hanoi","Vietnam","Family","PG-13","3.99"
20189,"Hanoi","Vietnam","Horror","PG","0.99"
20190,"Hanoi","Vietnam","New","PG","0.99"
20191,"Hanoi","Vietnam","Classics","PG-13","4.99"
